Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
HUM,Health Care,2022-11-28,524.4755859375,2.299,1205.78,2023-06-12,428.9068603515625,S1_rsc_debil,28,-18.22,-219.71
HSY,Consumer Staples,2022-11-28,213.42628479003906,5.6496,1205.78,2023-07-24,216.02914428710938,S1_rsc_debil,34,1.22,14.71
OMC,Communication Services,2023-04-24,80.953125,12.5504,1016.0,2023-07-24,74.33358001708984,S1_rsc_debil,13,-8.18,-83.08
FSLR,Information Technology,2023-05-15,203.52999877929688,5.3096,1080.66,2023-09-18,162.4499969482422,S1_rsc_debil,18,-20.18,-218.12
MCK,Health Care,2022-11-28,380.4823303222656,3.1691,1205.78,2023-10-02,439.89111328125,S2_mercado_bajista,44,15.61,188.27
CBOE,Financials,2022-11-28,123.71659851074219,9.7463,1205.78,2023-10-02,157.60568237304688,S2_mercado_bajista,44,27.39,330.29
PH,Industrials,2022-11-28,285.6006164550781,4.2219,1205.78,2023-10-02,380.762939453125,S2_mercado_bajista,44,33.32,401.77
RSG,Industrials,2022-11-28,134.3009796142578,8.9782,1205.78,2023-10-02,140.0070343017578,S2_mercado_bajista,44,4.25,51.23
URI,Industrials,2023-03-27,382.8935546875,2.3176,887.38,2023-10-02,422.3256530761719,S2_mercado_bajista,27,10.3,91.39
HWM,Industrials,2023-04-17,42.524871826171875,24.4867,1041.29,2023-10-02,45.60501480102539,S2_mercado_bajista,24,7.24,75.42
ANET,Information Technology,2023-06-12,39.4474983215332,24.9968,986.06,2023-10-02,48.505001068115234,S2_mercado_bajista,16,22.96,226.41
MSFT,Information Technology,2023-07-24,330.5487365722656,3.3193,1097.19,2023-10-02,320.3724670410156,S2_mercado_bajista,10,-3.08,-33.78
TER,Information Technology,2023-07-24,111.03069305419922,9.5128,1056.21,2023-10-02,99.62533569335938,S2_mercado_bajista,10,-10.27,-108.5
CMCSA,Communication Services,2023-10-30,36.49156188964844,32.8193,1197.63,2024-02-05,35.79018783569336,S1_rsc_debil,14,-1.92,-23.02
LULU,Consumer Discretionary,2023-10-30,407.92999267578125,2.9359,1197.63,2024-03-18,403.19000244140625,S1_rsc_debil,20,-1.16,-13.92
INTC,Information Technology,2024-02-05,42.86289596557617,27.4039,1174.61,2024-04-01,38.31037902832031,S1_rsc_debil,8,-10.62,-124.76
ORLY,Consumer Discretionary,2023-10-30,63.522666931152344,18.8535,1197.63,2024-05-20,65.79733276367188,S1_rsc_debil,29,3.58,42.89
ROP,Information Technology,2023-10-30,493.18621826171875,2.4283,1197.63,2024-09-30,536.9404296875,S1_rsc_debil,48,8.87,106.25
WDC,Information Technology,2023-10-30,32.36128616333008,37.008,1197.63,2024-11-11,47.25154113769531,S1_rsc_debil,54,46.01,551.06
MPWR,Information Technology,2023-10-30,483.0697021484375,2.4792,1197.63,2024-11-11,565.4869995117188,S1_rsc_debil,54,17.06,204.33
AIG,Financials,2024-05-27,74.97019958496094,15.8162,1185.75,2024-12-09,70.07030487060547,S1_rsc_debil,28,-6.54,-77.5
NVR,Consumer Discretionary,2023-10-30,5890.6298828125,0.2033,1197.63,2024-12-30,8070.60009765625,S1_rsc_debil,61,37.01,443.21
CMG,Consumer Discretionary,2023-10-30,40.81060028076172,29.346,1197.63,2025-01-20,56.70000076293945,S1_rsc_debil,64,38.93,466.29
LDOS,Industrials,2024-11-25,162.32522583007812,7.8356,1271.91,2025-01-27,139.75465393066406,S1_rsc_debil,9,-13.9,-176.85
CARR,Industrials,2024-11-25,75.47392272949219,16.8523,1271.91,2025-02-03,62.80931091308594,S1_rsc_debil,10,-16.78,-213.43
RCL,Consumer Discretionary,2023-10-30,89.81836700439453,13.3339,1197.63,2025-03-03,209.81105041503906,S2_mercado_bajista,70,133.59,1599.97
HLT,Consumer Discretionary,2023-10-30,155.73089599609375,7.6904,1197.63,2025-03-03,246.48448181152344,S2_mercado_bajista,70,58.28,697.93
NWSA,Communication Services,2024-03-25,25.787864685058594,45.9019,1183.71,2025-03-03,27.645999908447266,S2_mercado_bajista,49,7.21,85.29
ETR,Utilities,2024-05-27,53.100067138671875,20.8026,1104.62,2025-03-03,78.72966766357422,S2_mercado_bajista,40,48.27,533.16
BRO,Financials,2024-10-07,103.3909912109375,11.5713,1196.37,2025-03-03,117.44047546386719,S2_mercado_bajista,21,13.59,162.57
ECHO,Communication Services,2024-12-09,23.34000015258789,54.1629,1264.16,2025-03-03,28.139999389648438,S2_mercado_bajista,12,20.57,259.98
PNC,Financials,2025-01-20,189.537841796875,7.1496,1355.11,2025-03-03,170.76739501953125,S2_mercado_bajista,6,-9.9,-134.2
BLK,Financials,2025-01-20,988.8438110351562,1.3704,1355.11,2025-03-03,922.60009765625,S2_mercado_bajista,6,-6.7,-90.78
SYF,Financials,2025-02-10,63.78420639038086,20.6334,1316.08,2025-03-03,53.54313278198242,S2_mercado_bajista,3,-16.06,-211.31
BKNG,Consumer Discretionary,2025-02-10,199.33084106445312,6.6025,1316.08,2025-03-03,185.0481719970703,S2_mercado_bajista,3,-7.17,-94.3
DRI,Consumer Discretionary,2025-04-21,191.6376495361328,8.333,1596.91,2025-09-15,179.05062866210938,S1_rsc_debil,21,-6.57,-104.89
T,Communication Services,2025-04-21,25.349409103393555,62.9961,1596.91,2025-10-20,24.266376495361328,S1_rsc_debil,26,-4.27,-68.23
DASH,Consumer Discretionary,2025-04-21,187.75999450683594,8.5051,1596.91,2025-11-03,204.30999755859375,S1_rsc_debil,28,8.81,140.76
CME,Financials,2025-04-21,255.1593017578125,6.2585,1596.91,2026-01-05,255.00027465820312,S1_rsc_debil,37,-0.06,-1.0
TPR,Consumer Discretionary,2025-04-21,67.7035903930664,23.5869,1596.91,2026-03-09,141.6953582763672,S2_mercado_bajista,46,109.29,1745.23
ETR,Utilities,2025-04-21,81.90479278564453,19.4972,1596.91,2026-03-09,105.00692749023438,S2_mercado_bajista,46,28.21,450.43
TKO,Communication Services,2025-04-21,154.33750915527344,10.3469,1596.91,2026-03-09,193.0371856689453,S2_mercado_bajista,46,25.07,400.42
WELL,Real Estate,2025-04-21,144.06680297851562,11.0845,1596.91,2026-03-09,207.11294555664062,S2_mercado_bajista,46,43.76,698.84
ATO,Utilities,2025-04-21,153.8290557861328,10.3811,1596.91,2026-03-09,187.51942443847656,S2_mercado_bajista,46,21.9,349.74
WMT,Consumer Staples,2025-04-21,94.07410430908203,16.9751,1596.91,2026-03-09,126.02037811279297,S2_mercado_bajista,46,33.96,542.29
JBL,Information Technology,2025-10-20,212.24114990234375,7.4425,1579.6,2026-03-09,250.59339904785156,S2_mercado_bajista,20,18.07,285.44
FE,Utilities,2025-10-20,45.28308868408203,31.8245,1441.11,2026-03-09,50.63772964477539,S2_mercado_bajista,20,11.82,170.41
TEL,Information Technology,2025-11-24,224.59095764160156,7.0959,1593.68,2026-03-09,198.6421661376953,S2_mercado_bajista,15,-11.55,-184.13
AVGO,Information Technology,2026-01-05,343.70391845703125,4.6365,1593.58,2026-03-09,320.9776306152344,S2_mercado_bajista,9,-6.61,-105.37
LHX,Industrials,2026-04-06,352.1632080078125,5.7613,2028.91,2026-06-15,294.82000732421875,S1_rsc_debil,10,-16.28,-330.37
TPL,Energy,2026-04-06,409.3440856933594,4.9565,2028.91,2026-06-15,355.1099853515625,S1_rsc_debil,10,-13.25,-268.81
