Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
GIS,Consumer Staples,2022-07-11,63.524986267089844,16.6221,1055.92,2022-09-26,64.95794677734375,S2_mercado_bajista,11,2.26,23.82
UNH,Health Care,2022-07-11,491.7389831542969,2.1473,1055.92,2022-09-26,470.2730712890625,S2_mercado_bajista,11,-4.37,-46.09
MCK,Health Care,2022-07-11,323.62811279296875,3.2627,1055.92,2022-09-26,333.8028564453125,S2_mercado_bajista,11,3.14,33.2
BF-B,Consumer Staples,2022-07-11,65.47007751464844,16.1282,1055.92,2022-09-26,61.286582946777344,S2_mercado_bajista,11,-6.39,-67.47
AMT,Real Estate,2022-07-11,224.63107299804688,4.7007,1055.92,2022-09-26,187.51278686523438,S2_mercado_bajista,11,-16.52,-174.48
AMGN,Health Care,2022-07-11,219.499267578125,4.8106,1055.92,2022-09-26,200.47935485839844,S2_mercado_bajista,11,-8.67,-91.5
COST,Consumer Staples,2022-07-11,498.7398681640625,2.1172,1055.92,2022-09-26,451.18359375,S2_mercado_bajista,11,-9.54,-100.68
STZ,Consumer Staples,2022-07-11,226.7734832763672,4.6563,1055.92,2022-09-26,213.72103881835938,S2_mercado_bajista,11,-5.76,-60.78
SJM,Consumer Staples,2022-08-22,123.74853515625,7.6846,950.96,2022-09-26,120.09525299072266,S2_mercado_bajista,5,-2.95,-28.07
AJG,Financials,2022-10-24,181.76316833496094,5.4793,995.93,2022-10-31,181.58001708984375,S2_mercado_bajista,1,-0.1,-1.0
ALLE,Industrials,2022-10-24,101.00758361816406,9.8599,995.93,2022-10-31,98.08740997314453,S2_mercado_bajista,1,-2.89,-28.79
AIG,Financials,2022-10-24,52.20353698730469,19.0778,995.93,2022-10-31,53.23290252685547,S2_mercado_bajista,1,1.97,19.64
MSCI,Financials,2022-10-24,453.386474609375,2.1966,995.93,2022-10-31,440.6147155761719,S2_mercado_bajista,1,-2.82,-28.05
URI,Industrials,2022-10-24,298.54852294921875,3.3359,995.93,2022-10-31,312.3192138671875,S2_mercado_bajista,1,4.61,45.94
LHX,Industrials,2022-10-24,230.46231079101562,4.3214,995.93,2022-10-31,212.47854614257812,S2_mercado_bajista,1,-7.8,-77.72
BSX,Health Care,2022-10-24,43.15999984741211,23.0752,995.93,2022-10-31,41.59000015258789,S2_mercado_bajista,1,-3.64,-36.23
SYK,Health Care,2022-10-24,220.78115844726562,4.5109,995.93,2022-10-31,203.2038116455078,S2_mercado_bajista,1,-7.96,-79.29
PEP,Consumer Staples,2022-10-24,160.88394165039062,6.1903,995.93,2022-10-31,157.8380584716797,S2_mercado_bajista,1,-1.89,-18.86
DXC,Industrials,2022-10-24,29.889999389648438,33.3197,995.93,2022-10-31,27.649999618530273,S2_mercado_bajista,1,-7.49,-74.64
CVS,Health Care,2022-11-28,89.93373107910156,10.7638,968.03,2023-01-09,78.83448028564453,S1_rsc_debil,6,-12.34,-119.47
ALB,Materials,2022-11-28,270.0856018066406,3.5841,968.03,2023-03-06,214.2303924560547,S1_rsc_debil,14,-20.68,-200.19
ELV,Health Care,2022-11-28,495.3263854980469,1.9543,968.03,2023-03-20,433.4039306640625,S1_rsc_debil,16,-12.5,-121.02
UPS,Industrials,2023-03-27,162.9484405517578,5.6703,923.96,2023-05-01,147.61874389648438,S1_rsc_debil,5,-9.41,-86.92
TMO,Health Care,2023-01-09,577.5050659179688,1.4694,848.56,2023-05-08,519.29296875,S1_rsc_debil,17,-10.08,-85.53
PKG,Materials,2022-11-28,123.84525299072266,7.8164,968.03,2023-05-15,118.56261444091797,S1_rsc_debil,24,-4.27,-41.29
HUM,Health Care,2022-11-28,524.4755859375,1.8457,968.03,2023-05-22,477.9427490234375,S1_rsc_debil,25,-8.87,-85.89
BDX,Health Care,2022-11-28,184.9414825439453,5.2342,968.03,2023-05-22,178.03375244140625,S1_rsc_debil,25,-3.74,-36.16
CL,Consumer Staples,2023-05-01,74.64710235595703,11.2132,837.04,2023-05-29,70.44187927246094,S1_rsc_debil,4,-5.63,-47.15
CLX,Consumer Staples,2022-11-28,132.83328247070312,7.2875,968.03,2023-07-10,138.37680053710938,S1_rsc_debil,32,4.17,40.4
IT,Information Technology,2023-05-22,343.260009765625,2.5939,890.38,2023-07-31,336.8299865722656,S1_rsc_debil,10,-1.87,-16.68
FSLR,Information Technology,2023-05-15,203.52999877929688,4.4347,902.58,2023-08-21,177.4499969482422,S1_rsc_debil,14,-12.81,-115.66
TER,Information Technology,2023-05-22,102.52865600585938,8.6842,890.38,2023-09-04,98.66539764404297,S1_rsc_debil,15,-3.77,-33.55
DRI,Consumer Discretionary,2023-07-10,151.87278747558594,5.8582,889.7,2023-09-04,135.54627990722656,S1_rsc_debil,8,-10.75,-95.64
MCK,Health Care,2022-11-28,380.4823303222656,2.5442,968.03,2023-10-02,439.89111328125,S2_mercado_bajista,44,15.61,151.15
PH,Industrials,2022-11-28,285.6006164550781,3.3894,968.03,2023-10-02,380.762939453125,S2_mercado_bajista,44,33.32,322.55
CBOE,Financials,2022-11-28,123.71659851074219,7.8246,968.03,2023-10-02,157.60568237304688,S2_mercado_bajista,44,27.39,265.17
ITW,Industrials,2023-03-27,225.4990997314453,3.0638,690.89,2023-10-02,220.2008514404297,S2_mercado_bajista,27,-2.35,-16.23
PTC,Information Technology,2023-05-15,134.2100067138672,5.8652,787.17,2023-10-02,140.33999633789062,S2_mercado_bajista,20,4.57,35.95
NXPI,Information Technology,2023-05-29,171.1981201171875,4.8081,823.13,2023-10-02,189.57510375976562,S2_mercado_bajista,18,10.73,88.36
ORLY,Consumer Discretionary,2023-10-30,63.522666931152344,14.9277,948.25,2023-12-18,63.47066879272461,S1_rsc_debil,7,-0.08,-0.78
CMCSA,Communication Services,2023-10-30,36.49156188964844,25.9853,948.25,2024-01-15,36.879127502441406,S1_rsc_debil,11,1.06,10.07
LULU,Consumer Discretionary,2023-10-30,407.92999267578125,2.3245,948.25,2024-03-18,403.19000244140625,S1_rsc_debil,20,-1.16,-11.02
ROP,Information Technology,2023-10-30,493.18621826171875,1.9227,948.25,2024-04-01,534.4038696289062,S1_rsc_debil,22,8.36,79.25
ETR,Utilities,2024-05-27,53.100067138671875,18.0037,956.0,2024-06-10,50.51800537109375,S1_rsc_debil,2,-4.86,-46.49
DPZ,Consumer Discretionary,2023-10-30,346.62969970703125,2.7356,948.25,2024-07-15,390.65521240234375,S1_rsc_debil,37,12.7,120.44
SNPS,Information Technology,2024-01-15,517.3099975585938,1.8348,949.18,2024-07-15,563.1199951171875,S1_rsc_debil,26,8.86,84.05
CMG,Consumer Discretionary,2023-10-30,40.81060028076172,23.2353,948.25,2024-07-22,49.83000183105469,S1_rsc_debil,38,22.1,209.57
WDC,Information Technology,2023-10-30,32.36128616333008,29.3019,948.25,2024-07-29,43.060604095458984,S1_rsc_debil,39,33.06,313.51
MSFT,Information Technology,2023-12-18,367.4407958984375,2.5786,947.47,2024-08-19,411.0807800292969,S1_rsc_debil,35,11.88,112.53
