Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
AJG,Financials,2021-08-30,138.53404235839844,4.7992,664.85,2022-01-31,149.24949645996094,S2_mercado_bajista,22,7.73,51.43
NDAQ,Financials,2021-10-18,62.98079299926758,10.5564,664.85,2022-01-31,55.92027282714844,S2_mercado_bajista,15,-11.21,-74.53
UDR,Real Estate,2021-12-06,48.45441818237305,13.5103,654.63,2022-01-31,47.600772857666016,S2_mercado_bajista,8,-1.76,-11.53
FTNT,Information Technology,2021-12-06,66.5260009765625,9.8402,654.63,2022-01-31,62.86600112915039,S2_mercado_bajista,8,-5.5,-36.02
ULTA,Consumer Discretionary,2021-12-06,403.489990234375,1.3214,533.15,2022-01-31,365.7300109863281,S2_mercado_bajista,8,-9.36,-49.89
MCD,Consumer Discretionary,2021-12-20,239.7125701904297,2.7103,649.7,2022-01-31,234.4036102294922,S2_mercado_bajista,6,-2.21,-14.39
MSI,Information Technology,2021-12-20,249.28579711914062,2.4384,607.87,2022-01-31,223.37110900878906,S2_mercado_bajista,6,-10.4,-63.19
VNO,Real Estate,2022-03-14,40.80473709106445,16.3528,667.27,2022-04-04,36.66499710083008,S1_rsc_debil,3,-10.15,-67.7
CB,Financials,2022-03-14,200.17987060546875,3.3334,667.27,2022-04-25,195.3909149169922,S2_mercado_bajista,6,-2.39,-15.96
EXC,Utilities,2022-03-14,37.11186218261719,17.98,667.27,2022-04-25,40.140865325927734,S2_mercado_bajista,6,8.16,54.46
DOW,Materials,2022-03-14,49.185523986816406,13.5664,667.27,2022-04-25,52.42566680908203,S2_mercado_bajista,6,6.59,43.96
LYB,Materials,2022-03-14,75.20703125,8.8724,667.27,2022-04-25,77.85025024414062,S2_mercado_bajista,6,3.51,23.45
CINF,Financials,2022-03-14,114.86656188964844,5.8091,667.27,2022-04-25,110.1260757446289,S2_mercado_bajista,6,-4.13,-27.54
L,Financials,2022-03-14,62.3634033203125,10.6997,667.27,2022-04-25,61.949371337890625,S2_mercado_bajista,6,-0.66,-4.43
AEP,Utilities,2022-03-14,80.62413787841797,8.2763,667.27,2022-04-25,84.94371795654297,S2_mercado_bajista,6,5.36,35.75
AMGN,Health Care,2022-03-14,206.85748291015625,3.2257,667.27,2022-04-25,204.17819213867188,S2_mercado_bajista,6,-1.3,-8.64
DTE,Utilities,2022-03-14,109.35777282714844,6.1017,667.27,2022-04-25,113.6689453125,S2_mercado_bajista,6,3.94,26.31
DG,Consumer Staples,2022-03-14,211.9571075439453,3.1481,667.27,2022-04-25,219.7832489013672,S2_mercado_bajista,6,3.69,24.64
HSY,Consumer Staples,2022-03-14,185.4458465576172,3.5982,667.27,2022-04-25,202.5255889892578,S2_mercado_bajista,6,9.21,61.46
PLD,Real Estate,2022-03-14,140.5963592529297,4.746,667.27,2022-04-25,140.71051025390625,S2_mercado_bajista,6,0.08,0.54
FE,Utilities,2022-03-14,36.23488998413086,18.4151,667.27,2022-04-25,36.3776741027832,S2_mercado_bajista,6,0.39,2.63
CNP,Utilities,2022-03-14,26.088045120239258,25.5776,667.27,2022-04-25,27.488990783691406,S2_mercado_bajista,6,5.37,35.83
LLY,Health Care,2022-05-30,291.8042297363281,2.3289,679.59,2022-06-06,287.315673828125,S2_mercado_bajista,1,-1.54,-10.45
AMT,Real Estate,2022-05-30,231.57437133789062,2.9346,679.59,2022-06-06,217.9262237548828,S2_mercado_bajista,1,-5.89,-40.05
DOW,Materials,2022-05-30,53.39444351196289,12.7277,679.59,2022-06-06,49.28411102294922,S2_mercado_bajista,1,-7.7,-52.31
MCK,Health Care,2022-05-30,310.271240234375,2.1903,679.59,2022-06-06,307.28985595703125,S2_mercado_bajista,1,-0.96,-6.53
SO,Utilities,2022-05-30,65.13130950927734,10.4341,679.59,2022-06-06,62.431209564208984,S2_mercado_bajista,1,-4.15,-28.17
LIN,Materials,2022-05-30,314.6495666503906,2.1598,679.59,2022-06-06,294.7315368652344,S2_mercado_bajista,1,-6.33,-43.02
WEC,Utilities,2022-05-30,90.63270568847656,7.4983,679.59,2022-06-06,86.39599609375,S2_mercado_bajista,1,-4.67,-31.77
DLTR,Consumer Staples,2022-05-30,159.8800048828125,4.2506,679.59,2022-06-06,156.0,S2_mercado_bajista,1,-2.43,-16.49
NI,Utilities,2022-05-30,27.560836791992188,24.6577,679.59,2022-06-06,26.359107971191406,S2_mercado_bajista,1,-4.36,-29.63
CF,Materials,2022-05-30,87.87240600585938,7.7338,679.59,2022-06-06,80.41067504882812,S2_mercado_bajista,1,-8.49,-57.71
CMS,Utilities,2022-05-30,62.7122688293457,10.8366,679.59,2022-06-06,59.68861389160156,S2_mercado_bajista,1,-4.82,-32.77
PM,Consumer Staples,2022-05-30,86.87504577636719,7.8226,679.59,2022-06-06,84.24870300292969,S2_mercado_bajista,1,-3.02,-20.54
AMGN,Health Care,2022-05-30,219.28746032714844,3.0991,679.59,2022-06-06,211.83810424804688,S2_mercado_bajista,1,-3.4,-23.09
CHRW,Industrials,2022-05-30,98.40491485595703,6.906,679.59,2022-06-06,92.67481994628906,S2_mercado_bajista,1,-5.82,-39.57
HII,Industrials,2022-05-30,195.5137939453125,3.4759,679.59,2022-06-06,194.7329864501953,S2_mercado_bajista,1,-0.4,-2.71
WAT,Health Care,2022-07-11,334.010009765625,1.9478,650.6,2022-08-22,300.80999755859375,S1_rsc_debil,6,-9.94,-64.67
CI,Health Care,2022-07-11,254.72145080566406,2.5542,650.6,2022-09-26,258.8514709472656,S2_mercado_bajista,11,1.62,10.55
GIS,Consumer Staples,2022-07-11,63.524986267089844,10.2416,650.6,2022-09-26,64.95796203613281,S2_mercado_bajista,11,2.26,14.68
UNH,Health Care,2022-07-11,491.7390441894531,1.3231,650.6,2022-09-26,470.2730407714844,S2_mercado_bajista,11,-4.37,-28.4
MCK,Health Care,2022-07-11,323.6282043457031,2.0103,650.6,2022-09-26,333.8028564453125,S2_mercado_bajista,11,3.14,20.45
BF-B,Consumer Staples,2022-07-11,65.47008514404297,9.9373,650.6,2022-09-26,61.28658676147461,S2_mercado_bajista,11,-6.39,-41.57
AMT,Real Estate,2022-07-11,224.631103515625,2.8963,650.6,2022-09-26,187.5127716064453,S2_mercado_bajista,11,-16.52,-107.51
AMGN,Health Care,2022-07-11,219.499267578125,2.964,650.6,2022-09-26,200.47935485839844,S2_mercado_bajista,11,-8.67,-56.38
COST,Consumer Staples,2022-07-11,498.7400207519531,1.3045,650.6,2022-09-26,451.18365478515625,S2_mercado_bajista,11,-9.54,-62.04
STZ,Consumer Staples,2022-07-11,226.77346801757812,2.8689,650.6,2022-09-26,213.72100830078125,S2_mercado_bajista,11,-5.76,-37.45
PEP,Consumer Staples,2022-07-11,150.06678771972656,4.3354,650.6,2022-09-26,144.1360321044922,S2_mercado_bajista,11,-3.95,-25.71
RMD,Health Care,2022-07-11,217.29566955566406,2.9941,650.6,2022-09-26,210.7504119873047,S2_mercado_bajista,11,-3.01,-19.6
NEE,Utilities,2022-07-11,70.42218017578125,9.2385,650.6,2022-09-26,70.49400329589844,S2_mercado_bajista,11,0.1,0.66
WEC,Utilities,2022-07-11,87.64874267578125,7.4228,650.6,2022-09-26,78.34305572509766,S2_mercado_bajista,11,-10.62,-69.07
OXY,Energy,2022-07-11,55.1202392578125,11.8033,650.6,2022-09-26,57.809017181396484,S2_mercado_bajista,11,4.88,31.74
SJM,Consumer Staples,2022-08-22,123.74854278564453,4.7348,585.93,2022-09-26,120.09519958496094,S2_mercado_bajista,5,-2.95,-17.3
AJG,Financials,2022-10-24,181.76316833496094,3.4137,620.49,2022-10-31,181.58001708984375,S2_mercado_bajista,1,-0.1,-0.63
ALLE,Industrials,2022-10-24,101.00758361816406,6.143,620.49,2022-10-31,98.08740234375,S2_mercado_bajista,1,-2.89,-17.94
AIG,Financials,2022-10-24,52.20353698730469,11.886,620.49,2022-10-31,53.232906341552734,S2_mercado_bajista,1,1.97,12.24
MSCI,Financials,2022-10-24,453.3864440917969,1.3686,620.49,2022-10-31,440.61468505859375,S2_mercado_bajista,1,-2.82,-17.48
URI,Industrials,2022-10-24,298.54852294921875,2.0784,620.49,2022-10-31,312.31915283203125,S2_mercado_bajista,1,4.61,28.62
LHX,Industrials,2022-10-24,230.46231079101562,2.6924,620.49,2022-10-31,212.4785614013672,S2_mercado_bajista,1,-7.8,-48.42
BSX,Health Care,2022-10-24,43.15999984741211,14.3765,620.49,2022-10-31,41.59000015258789,S2_mercado_bajista,1,-3.64,-22.57
SYK,Health Care,2022-10-24,220.7811737060547,2.8104,620.49,2022-10-31,203.203857421875,S2_mercado_bajista,1,-7.96,-49.4
PEP,Consumer Staples,2022-10-24,160.88394165039062,3.8568,620.49,2022-10-31,157.83804321289062,S2_mercado_bajista,1,-1.89,-11.75
DXC,Industrials,2022-10-24,29.889999389648438,20.7592,620.49,2022-10-31,27.649999618530273,S2_mercado_bajista,1,-7.49,-46.5
SYY,Consumer Staples,2022-10-24,77.58810424804688,7.9972,620.49,2022-10-31,74.22216033935547,S2_mercado_bajista,1,-4.34,-26.92
KHC,Consumer Staples,2022-10-24,32.0606575012207,19.3537,620.49,2022-10-31,31.303194046020508,S2_mercado_bajista,1,-2.36,-14.66
CBOE,Financials,2022-10-24,120.45509338378906,5.1512,620.49,2022-10-31,123.19161224365234,S2_mercado_bajista,1,2.27,14.1
EMR,Industrials,2022-10-24,81.25759887695312,7.6361,620.49,2022-10-31,82.82880401611328,S2_mercado_bajista,1,1.93,12.0
RTX,Industrials,2022-10-24,87.68976593017578,7.076,620.49,2022-10-31,87.81889343261719,S2_mercado_bajista,1,0.15,0.91
CVS,Health Care,2022-11-28,89.93374633789062,6.7598,607.93,2023-01-09,78.83448028564453,S1_rsc_debil,6,-12.34,-75.03
ETR,Utilities,2022-11-28,51.25495910644531,11.8609,607.93,2023-01-30,47.79256820678711,S1_rsc_debil,9,-6.76,-41.07
SYY,Consumer Staples,2022-11-28,77.00153350830078,7.8951,607.93,2023-01-30,69.6771469116211,S1_rsc_debil,9,-9.51,-57.83
ALB,Materials,2022-11-28,270.0855407714844,2.2509,607.93,2023-03-06,214.2304229736328,S1_rsc_debil,14,-20.68,-125.72
HII,Industrials,2022-11-28,223.3851318359375,2.7214,607.93,2023-03-13,186.0889129638672,S1_rsc_debil,15,-16.7,-101.5
ELV,Health Care,2022-11-28,495.3264465332031,1.2273,607.93,2023-03-20,433.40399169921875,S1_rsc_debil,16,-12.5,-76.0
HPE,Information Technology,2023-01-30,14.873631477355957,35.0037,520.63,2023-04-24,13.156388282775879,S1_rsc_debil,12,-11.55,-60.11
UPS,Industrials,2023-03-27,162.94845581054688,3.5356,576.12,2023-05-01,147.61874389648438,S1_rsc_debil,5,-9.41,-54.2
TMO,Health Care,2023-01-09,577.5050659179688,0.9228,532.9,2023-05-08,519.2927856445312,S1_rsc_debil,17,-10.08,-53.72
PKG,Materials,2022-11-28,123.84525299072266,4.9088,607.93,2023-05-15,118.56260681152344,S1_rsc_debil,24,-4.27,-25.93
HUM,Health Care,2022-11-28,524.4754028320312,1.1591,607.93,2023-05-22,477.94268798828125,S1_rsc_debil,25,-8.87,-53.94
BDX,Health Care,2022-11-28,184.94146728515625,3.2872,607.93,2023-05-22,178.0337371826172,S1_rsc_debil,25,-3.74,-22.71
CL,Consumer Staples,2023-04-24,73.91533660888672,6.2304,460.52,2023-05-29,70.44187927246094,S1_rsc_debil,5,-4.7,-21.64
HSY,Consumer Staples,2022-11-28,213.42625427246094,2.8484,607.93,2023-07-03,222.75827026367188,S1_rsc_debil,31,4.37,26.58
MU,Information Technology,2023-05-01,60.43955612182617,8.6354,521.92,2023-07-03,59.97970962524414,S1_rsc_debil,9,-0.76,-3.97
CLX,Consumer Staples,2022-11-28,132.833251953125,4.5767,607.93,2023-07-10,138.3768310546875,S1_rsc_debil,32,4.17,25.37
IT,Information Technology,2023-05-22,343.260009765625,1.6258,558.08,2023-07-31,336.8299865722656,S1_rsc_debil,10,-1.87,-10.45
FSLR,Information Technology,2023-05-15,203.52999877929688,2.7671,563.19,2023-08-21,177.4499969482422,S1_rsc_debil,14,-12.81,-72.17
TER,Information Technology,2023-05-22,102.52864074707031,5.4432,558.08,2023-09-04,98.66539764404297,S1_rsc_debil,15,-3.77,-21.03
DRI,Consumer Discretionary,2023-07-10,151.87278747558594,3.6862,559.84,2023-09-04,135.5462646484375,S1_rsc_debil,8,-10.75,-60.18
MCK,Health Care,2022-11-28,380.4822998046875,1.5978,607.93,2023-10-02,439.89111328125,S2_mercado_bajista,44,15.61,94.92
PH,Industrials,2022-11-28,285.6006164550781,2.1286,607.93,2023-10-02,380.7629699707031,S2_mercado_bajista,44,33.32,202.56
CBOE,Financials,2022-11-28,123.71659088134766,4.9139,607.93,2023-10-02,157.6056671142578,S2_mercado_bajista,44,27.39,166.53
FISV,Financials,2022-11-28,105.45999908447266,5.7646,607.93,2023-10-02,114.05999755859375,S2_mercado_bajista,44,8.15,49.58
ANET,Information Technology,2023-01-30,32.9900016784668,18.0763,596.34,2023-10-02,48.505001068115234,S2_mercado_bajista,35,47.03,280.45
ITW,Industrials,2023-03-27,225.49913024902344,2.5549,576.12,2023-10-02,220.20083618164062,S2_mercado_bajista,27,-2.35,-13.54
VRSK,Industrials,2023-03-27,187.62506103515625,1.9631,368.33,2023-10-02,235.3670196533203,S2_mercado_bajista,27,25.45,93.72
PTC,Information Technology,2023-05-15,134.2100067138672,3.7106,498.0,2023-10-02,140.33999633789062,S2_mercado_bajista,20,4.57,22.75
NXPI,Information Technology,2023-05-29,171.19813537597656,2.6983,461.94,2023-10-02,189.57510375976562,S2_mercado_bajista,18,10.73,49.59
CDNS,Information Technology,2023-07-03,226.88999938964844,2.46,558.15,2023-10-02,243.9499969482422,S2_mercado_bajista,13,7.52,41.97
NVR,Consumer Discretionary,2023-07-03,6062.77978515625,0.0921,558.15,2023-10-02,6049.2099609375,S2_mercado_bajista,13,-0.22,-1.25
ORLY,Consumer Discretionary,2023-10-30,63.522666931152344,9.6774,614.73,2023-12-18,63.47066879272461,S1_rsc_debil,7,-0.08,-0.5
CMCSA,Communication Services,2023-10-30,36.49155807495117,16.8459,614.73,2024-01-15,36.879119873046875,S1_rsc_debil,11,1.06,6.53
LULU,Consumer Discretionary,2023-10-30,407.92999267578125,1.507,614.73,2024-03-18,403.19000244140625,S1_rsc_debil,20,-1.16,-7.14
ROP,Information Technology,2023-10-30,493.1861877441406,1.2465,614.73,2024-04-01,534.404052734375,S1_rsc_debil,22,8.36,51.38
ADSK,Information Technology,2023-11-27,224.92999267578125,2.733,614.73,2024-04-15,216.5,S1_rsc_debil,20,-3.75,-23.04
ETR,Utilities,2024-05-27,53.10007858276367,11.6111,616.55,2024-06-10,50.518001556396484,S1_rsc_debil,2,-4.86,-29.98
NVR,Consumer Discretionary,2023-10-30,5890.6298828125,0.1044,614.73,2024-07-01,7421.509765625,S1_rsc_debil,35,25.99,159.76
AIG,Financials,2024-05-27,74.97019958496094,8.2239,616.55,2024-07-01,70.65280151367188,S1_rsc_debil,5,-5.76,-35.51
DPZ,Consumer Discretionary,2023-10-30,346.62969970703125,1.7735,614.73,2024-07-15,390.65521240234375,S1_rsc_debil,37,12.7,78.08
SNPS,Information Technology,2024-01-15,517.3099975585938,1.1891,615.14,2024-07-15,563.1199951171875,S1_rsc_debil,26,8.86,54.47
CMG,Consumer Discretionary,2023-10-30,40.81060028076172,15.0631,614.73,2024-07-22,49.83000183105469,S1_rsc_debil,38,22.1,135.86
WDC,Information Technology,2023-10-30,32.361289978027344,18.996,614.73,2024-07-29,43.06059646606445,S1_rsc_debil,39,33.06,203.24
MSFT,Information Technology,2023-12-18,367.4407958984375,1.6716,614.23,2024-08-19,411.080810546875,S1_rsc_debil,35,11.88,72.95
NWSA,Communication Services,2023-11-27,21.735828399658203,28.2821,614.73,2024-09-09,25.846437454223633,S1_rsc_debil,41,18.91,116.26
MPWR,Information Technology,2023-10-30,483.0697021484375,1.2726,614.73,2024-10-28,748.9168090820312,S1_rsc_debil,52,55.03,338.31
PRU,Financials,2024-08-26,110.97197723388672,5.9397,659.14,2024-12-09,111.48014068603516,S1_rsc_debil,15,0.46,3.02
ICE,Financials,2024-03-25,133.74256896972656,4.5888,613.72,2024-12-23,147.60958862304688,S1_rsc_debil,39,10.37,63.63
HLT,Consumer Discretionary,2023-10-30,155.73089599609375,3.9474,614.73,2025-03-03,246.4844970703125,S2_mercado_bajista,70,58.28,358.24
APH,Information Technology,2023-10-30,41.47193908691406,14.8229,614.73,2025-03-03,62.232295989990234,S1_rsc_debil+S2_mercado_bajista,70,50.06,307.73
RCL,Consumer Discretionary,2023-10-30,89.81836700439453,6.8442,614.73,2025-03-03,209.81105041503906,S2_mercado_bajista,70,133.59,821.25
AVGO,Information Technology,2023-11-27,90.19371795654297,6.8157,614.73,2025-03-03,192.5049285888672,S2_mercado_bajista,66,113.43,697.32
GEN,Information Technology,2024-06-10,23.495779037475586,26.0164,611.28,2025-03-03,27.549623489379883,S2_mercado_bajista,38,17.25,105.47
NOW,Information Technology,2024-07-01,161.29400634765625,3.8615,622.83,2025-03-03,170.12600708007812,S1_rsc_debil+S2_mercado_bajista,35,5.48,34.1
TMUS,Communication Services,2024-07-01,173.50094604492188,3.5898,622.83,2025-03-03,259.3769836425781,S2_mercado_bajista,35,49.5,308.28
MET,Financials,2024-08-26,73.67826843261719,8.9462,659.14,2025-03-03,79.26593780517578,S2_mercado_bajista,27,7.58,49.99
VST,Utilities,2024-08-26,84.39244842529297,7.8104,659.14,2025-03-03,113.38356018066406,S2_mercado_bajista,27,34.35,226.43
BAC,Financials,2024-08-26,38.92722702026367,16.9326,659.14,2025-03-03,40.28002166748047,S2_mercado_bajista,27,3.48,22.91
CEG,Utilities,2024-08-26,194.73387145996094,3.3848,659.14,2025-03-03,211.1400604248047,S1_rsc_debil+S2_mercado_bajista,27,8.42,55.53
KEY,Financials,2024-09-09,14.889485359191895,44.7894,666.89,2025-03-03,14.894004821777344,S2_mercado_bajista,25,0.03,0.2
WEC,Utilities,2024-11-04,91.99928283691406,7.494,689.44,2025-03-03,102.4699478149414,S2_mercado_bajista,17,11.38,78.47
FISV,Financials,2024-12-09,204.66000366210938,3.3697,689.65,2025-03-03,218.0399932861328,S2_mercado_bajista,12,6.54,45.09
PNC,Financials,2025-01-20,189.53781127929688,3.6609,693.89,2025-03-03,170.76739501953125,S2_mercado_bajista,6,-9.9,-68.72
CPRT,Industrials,2025-04-21,60.900001525878906,14.7243,896.71,2025-05-19,53.66999816894531,S1_rsc_debil,4,-11.87,-106.46
DPZ,Consumer Discretionary,2025-04-21,476.5117492675781,1.8818,896.71,2025-06-23,437.9464416503906,S1_rsc_debil,9,-8.09,-72.57
VTR,Real Estate,2025-04-21,65.95000457763672,13.5968,896.71,2025-06-23,60.84120178222656,S1_rsc_debil,9,-7.75,-69.46
AWK,Utilities,2025-04-21,139.43849182128906,6.4308,896.71,2025-06-23,134.38150024414062,S1_rsc_debil,9,-3.63,-32.52
KO,Consumer Staples,2025-04-21,69.43585968017578,12.9142,896.71,2025-07-21,67.26500701904297,S1_rsc_debil,13,-3.13,-28.03
MTB,Financials,2025-06-23,188.1874237060547,4.6654,877.97,2025-07-28,179.65110778808594,S1_rsc_debil,5,-4.54,-39.83
RSG,Industrials,2025-04-21,240.21424865722656,3.733,896.71,2025-08-11,230.1970672607422,S1_rsc_debil,16,-4.17,-37.39
CME,Financials,2025-04-21,255.1593017578125,3.5143,896.71,2025-09-15,252.9403839111328,S1_rsc_debil,21,-0.87,-7.8
PPL,Utilities,2025-04-21,34.54424285888672,25.9582,896.71,2025-09-15,34.858245849609375,S1_rsc_debil,21,0.91,8.15
DRI,Consumer Discretionary,2025-04-21,191.63768005371094,4.6792,896.71,2025-09-15,179.05062866210938,S1_rsc_debil,21,-6.57,-58.9
BR,Industrials,2025-07-21,248.5764617919922,3.4946,868.67,2025-09-15,237.51890563964844,S1_rsc_debil,8,-4.45,-38.64
T,Communication Services,2025-04-21,25.349409103393555,35.3739,896.71,2025-09-29,25.84144401550293,S1_rsc_debil,23,1.94,17.41
FAST,Industrials,2025-04-21,39.536903381347656,22.6803,896.71,2025-10-13,41.78535079956055,S1_rsc_debil,25,5.69,51.0
MO,Consumer Staples,2025-04-21,53.62876892089844,16.7206,896.71,2025-10-27,53.65192413330078,S1_rsc_debil,27,0.04,0.39
BA,Industrials,2025-04-21,177.9499969482422,5.0391,896.71,2025-10-27,201.02000427246094,S1_rsc_debil,27,12.96,116.25
ATO,Utilities,2025-04-21,153.82904052734375,5.8292,896.71,2026-01-05,164.92562866210938,S1_rsc_debil,37,7.21,64.68
DELL,Information Technology,2025-11-24,132.359619140625,6.6245,876.81,2026-01-05,119.72415924072266,S1_rsc_debil,6,-9.55,-83.7
HPE,Information Technology,2025-12-29,23.945091247558594,36.6177,876.81,2026-01-19,20.854122161865234,S1_rsc_debil,3,-12.91,-113.18
COF,Financials,2025-06-02,195.26504516601562,4.0471,790.25,2026-02-09,205.69659423828125,S1_rsc_debil,36,5.34,42.22
FOXA,Communication Services,2025-06-23,56.253597259521484,15.6074,877.97,2026-02-09,56.074928283691406,S1_rsc_debil,33,-0.32,-2.79
ALLE,Industrials,2025-06-23,142.75888061523438,5.321,759.62,2026-03-02,149.18795776367188,S1_rsc_debil,36,4.5,34.21
TKO,Communication Services,2025-04-21,154.33750915527344,5.81,896.71,2026-03-09,193.0371856689453,S2_mercado_bajista,46,25.07,224.85
FE,Utilities,2025-10-20,45.28308868408203,19.1912,869.04,2026-03-09,50.63772964477539,S2_mercado_bajista,20,11.82,102.76
AEP,Utilities,2025-10-20,113.34674835205078,7.6671,869.04,2026-03-09,132.64666748046875,S2_mercado_bajista,20,17.03,147.97
JBL,Information Technology,2025-10-20,212.24114990234375,4.0946,869.04,2026-03-09,250.59339904785156,S2_mercado_bajista,20,18.07,157.04
TEL,Information Technology,2025-11-24,224.59095764160156,3.904,876.81,2026-03-09,198.6421661376953,S2_mercado_bajista,15,-11.55,-101.31
AVGO,Information Technology,2025-12-29,346.3441467285156,2.5316,876.81,2026-03-09,320.9776306152344,S2_mercado_bajista,10,-7.32,-64.22
EXC,Utilities,2026-04-06,48.11748504638672,18.7884,904.05,2026-04-27,46.0667724609375,S1_rsc_debil,3,-4.26,-38.53
EMR,Industrials,2026-04-06,143.19129943847656,6.3136,904.05,2026-04-27,136.896728515625,S1_rsc_debil,3,-4.4,-39.74
ITW,Industrials,2026-04-06,268.8916320800781,3.3621,904.05,2026-04-27,253.93223571777344,S1_rsc_debil,3,-5.56,-50.3
PPL,Utilities,2026-04-06,39.33391189575195,22.984,904.05,2026-05-04,35.62372589111328,S1_rsc_debil,4,-9.43,-85.27
CMS,Utilities,2026-04-06,78.76822662353516,11.4773,904.05,2026-05-04,72.61000061035156,S1_rsc_debil,4,-7.82,-70.68
LHX,Industrials,2026-04-06,352.1632080078125,2.5671,904.05,2026-05-04,298.4309387207031,S1_rsc_debil,4,-15.26,-137.94
DUK,Utilities,2026-04-06,130.66091918945312,6.919,904.05,2026-05-04,123.106201171875,S1_rsc_debil,4,-5.78,-52.27
PH,Industrials,2026-04-06,982.0103149414062,0.9206,904.05,2026-05-11,862.719970703125,S1_rsc_debil,5,-12.15,-109.82
SNA,Industrials,2026-04-06,377.14599609375,2.3971,904.05,2026-05-11,357.2120361328125,S1_rsc_debil,5,-5.29,-47.78
CVX,Energy,2026-04-06,186.83871459960938,4.8387,904.05,2026-06-29,169.1999969482422,S1_rsc_debil,12,-9.44,-85.35
DVN,Energy,2026-05-04,45.28788375854492,19.2634,872.4,2026-06-29,40.470001220703125,S1_rsc_debil,8,-10.64,-92.81
OXY,Energy,2026-05-04,52.78618240356445,16.5271,872.4,2026-06-29,48.90999984741211,S1_rsc_debil,8,-7.34,-64.06
COP,Energy,2026-05-04,113.02999877929688,5.7757,652.83,2026-06-29,104.7300033569336,S1_rsc_debil,8,-7.34,-47.94
BKR,Energy,2026-05-25,63.880001068115234,12.345,788.6,2026-06-29,52.779998779296875,S1_rsc_debil,5,-17.38,-137.03
