Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
ADBE,Information Technology,2021-10-18,643.5800170898438,1.0359,666.67,2022-01-03,510.70001220703125,S1_rsc_debil,11,-20.65,-137.65
TROW,Financials,2021-10-18,166.9869842529297,3.9923,666.67,2022-01-10,142.09934997558594,S1_rsc_debil,12,-14.9,-99.36
KIM,Real Estate,2021-08-09,17.689592361450195,37.6869,666.67,2022-01-31,19.41632843017578,S2_mercado_bajista,25,9.76,65.08
AXP,Financials,2021-08-09,156.2866973876953,4.2657,666.67,2022-01-31,175.76571655273438,S2_mercado_bajista,25,12.46,83.09
BEN,Financials,2021-08-09,25.578977584838867,26.0631,666.67,2022-01-31,24.724634170532227,S2_mercado_bajista,25,-3.34,-22.27
CFG,Financials,2021-08-09,36.69825744628906,18.1662,666.67,2022-01-31,45.00993728637695,S2_mercado_bajista,25,22.65,150.99
ADI,Information Technology,2021-08-09,156.26748657226562,4.2662,666.67,2022-01-31,149.1466064453125,S2_mercado_bajista,25,-4.56,-30.38
HBAN,Financials,2021-08-09,12.144899368286133,54.8927,666.67,2022-01-31,12.9471435546875,S2_mercado_bajista,25,6.61,44.04
EOG,Energy,2021-08-09,53.69847106933594,12.415,666.67,2022-01-31,92.9744873046875,S2_mercado_bajista,25,73.14,487.61
APH,Information Technology,2021-08-09,35.3615608215332,18.8529,666.67,2022-01-31,37.805152893066406,S2_mercado_bajista,25,6.91,46.07
CB,Financials,2021-08-30,171.50656127929688,3.8871,666.67,2022-01-31,194.781982421875,S2_mercado_bajista,22,13.57,90.47
AJG,Financials,2021-08-30,138.53404235839844,4.8123,666.67,2022-01-31,149.24949645996094,S2_mercado_bajista,22,7.73,51.57
NDAQ,Financials,2021-10-18,62.98079299926758,10.5852,666.67,2022-01-31,55.92027282714844,S2_mercado_bajista,15,-11.21,-74.74
BLK,Financials,2021-10-18,814.6181640625,0.8184,666.67,2022-01-31,724.3262329101562,S2_mercado_bajista,15,-11.08,-73.89
ULTA,Consumer Discretionary,2021-10-18,371.45001220703125,1.7948,666.67,2022-01-31,365.7300109863281,S2_mercado_bajista,15,-1.54,-10.27
EXC,Utilities,2022-03-14,37.11186218261719,18.9883,704.69,2022-04-25,40.140865325927734,S2_mercado_bajista,6,8.16,57.52
