Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
SO,Utilities,2022-05-30,65.13130950927734,16.4569,1071.86,2022-06-06,62.431209564208984,S2_mercado_bajista,1,-4.15,-44.44
LIN,Materials,2022-05-30,314.6495666503906,3.4065,1071.86,2022-06-06,294.7315368652344,S2_mercado_bajista,1,-6.33,-67.85
SNPS,Information Technology,2022-05-30,327.67999267578125,3.2711,1071.86,2022-06-06,305.3900146484375,S2_mercado_bajista,1,-6.8,-72.91
WEC,Utilities,2022-05-30,90.63270568847656,11.8264,1071.86,2022-06-06,86.39599609375,S2_mercado_bajista,1,-4.67,-50.1
DPZ,Consumer Discretionary,2022-07-11,382.7339782714844,2.6413,1010.93,2022-07-25,369.0945129394531,S1_rsc_debil,2,-3.56,-36.03
CI,Health Care,2022-07-11,254.72145080566406,3.9688,1010.93,2022-09-26,258.8514709472656,S2_mercado_bajista,11,1.62,16.39
ENPH,Information Technology,2022-07-11,194.91000366210938,5.1866,1010.93,2022-09-26,277.4700012207031,S2_mercado_bajista,11,42.36,428.21
GIS,Consumer Staples,2022-07-11,63.524986267089844,15.9138,1010.93,2022-09-26,64.95796203613281,S2_mercado_bajista,11,2.26,22.8
UNH,Health Care,2022-07-11,491.7390441894531,2.0558,1010.93,2022-09-26,470.2730407714844,S2_mercado_bajista,11,-4.37,-44.13
MCK,Health Care,2022-07-11,323.6282043457031,3.1237,1010.93,2022-09-26,333.8028564453125,S2_mercado_bajista,11,3.14,31.78
BF-B,Consumer Staples,2022-07-11,65.47008514404297,15.4411,1010.93,2022-09-26,61.28658676147461,S2_mercado_bajista,11,-6.39,-64.6
PWR,Industrials,2022-07-11,127.28662109375,7.9421,1010.93,2022-09-26,126.73948669433594,S2_mercado_bajista,11,-0.43,-4.35
GPC,Consumer Discretionary,2022-07-11,123.29558563232422,8.1992,1010.93,2022-09-26,133.6561279296875,S2_mercado_bajista,11,8.4,84.95
ORLY,Consumer Discretionary,2022-07-11,45.54666519165039,22.1954,1010.93,2022-09-26,46.88999938964844,S2_mercado_bajista,11,2.95,29.82
TMO,Health Care,2022-08-08,596.031982421875,1.6357,974.9,2022-09-26,501.42333984375,S2_mercado_bajista,7,-15.87,-154.75
AJG,Financials,2022-10-24,181.76316833496094,5.7324,1041.94,2022-10-31,181.58001708984375,S2_mercado_bajista,1,-0.1,-1.05
ANET,Information Technology,2022-10-24,30.36750030517578,34.3109,1041.94,2022-10-31,32.76750183105469,S2_mercado_bajista,1,7.9,82.35
ALLE,Industrials,2022-10-24,101.00758361816406,10.3154,1041.94,2022-10-31,98.08740234375,S2_mercado_bajista,1,-2.89,-30.12
AIG,Financials,2022-10-24,52.20353698730469,19.9591,1041.94,2022-10-31,53.232906341552734,S2_mercado_bajista,1,1.97,20.55
MSCI,Financials,2022-10-24,453.3864440917969,2.2981,1041.94,2022-10-31,440.61468505859375,S2_mercado_bajista,1,-2.82,-29.35
URI,Industrials,2022-10-24,298.54852294921875,3.49,1041.94,2022-10-31,312.31915283203125,S2_mercado_bajista,1,4.61,48.06
LHX,Industrials,2022-10-24,230.46231079101562,4.5211,1041.94,2022-10-31,212.4785614013672,S2_mercado_bajista,1,-7.8,-81.31
BSX,Health Care,2022-10-24,43.15999984741211,24.1413,1041.94,2022-10-31,41.59000015258789,S2_mercado_bajista,1,-3.64,-37.9
SYK,Health Care,2022-10-24,220.7811737060547,4.7193,1041.94,2022-10-31,203.203857421875,S2_mercado_bajista,1,-7.96,-82.95
PEP,Consumer Staples,2022-10-24,160.88394165039062,6.4763,1041.94,2022-10-31,157.83804321289062,S2_mercado_bajista,1,-1.89,-19.73
GEN,Information Technology,2022-11-28,22.099348068237305,46.553,1028.79,2022-12-19,19.77798843383789,S1_rsc_debil,3,-10.5,-108.07
SW,Materials,2022-12-19,31.664287567138672,29.0777,920.73,2023-03-13,29.35935401916504,S1_rsc_debil,12,-7.28,-67.02
ELV,Health Care,2022-11-28,495.3264465332031,2.077,1028.79,2023-03-20,433.40399169921875,S1_rsc_debil,16,-12.5,-128.61
TMUS,Communication Services,2022-11-28,145.74874877929688,7.0587,1028.79,2023-05-15,132.95355224609375,S1_rsc_debil,24,-8.78,-90.32
PKG,Materials,2022-11-28,123.84525299072266,8.3071,1028.79,2023-05-15,118.56260681152344,S1_rsc_debil,24,-4.27,-43.88
HUM,Health Care,2022-11-28,524.4754028320312,1.9616,1028.79,2023-05-22,477.94268798828125,S1_rsc_debil,25,-8.87,-91.28
MDT,Health Care,2023-05-15,80.31053161621094,12.2649,985.0,2023-05-22,73.23516845703125,S1_rsc_debil,1,-8.81,-86.78
KR,Consumer Staples,2023-03-27,45.9693489074707,21.7193,998.42,2023-05-29,42.98432922363281,S1_rsc_debil,9,-6.49,-64.83
CLX,Consumer Staples,2022-11-28,132.833251953125,7.745,1028.79,2023-07-10,138.3768310546875,S1_rsc_debil,32,4.17,42.93
KMB,Consumer Staples,2023-05-15,127.37771606445312,7.3669,938.38,2023-07-10,119.72924041748047,S1_rsc_debil,8,-6.0,-56.35
RL,Consumer Discretionary,2023-07-10,119.74517822265625,8.0118,959.37,2023-08-21,106.8232421875,S1_rsc_debil,6,-10.79,-103.53
MCD,Consumer Discretionary,2022-11-28,251.94668579101562,4.0834,1028.79,2023-08-28,263.1794128417969,S1_rsc_debil,39,4.46,45.87
DRI,Consumer Discretionary,2023-05-22,145.1177978515625,5.9851,868.54,2023-09-04,135.5462646484375,S1_rsc_debil,15,-6.6,-57.29
MCK,Health Care,2022-11-28,380.4822998046875,2.7039,1028.79,2023-10-02,439.89111328125,S2_mercado_bajista,44,15.61,160.64
PH,Industrials,2022-11-28,285.6006164550781,3.6022,1028.79,2023-10-02,380.7629699707031,S2_mercado_bajista,44,33.32,342.79
CBOE,Financials,2022-11-28,123.71659088134766,8.3157,1028.79,2023-10-02,157.6056671142578,S2_mercado_bajista,44,27.39,281.81
ACGL,Financials,2023-03-27,64.53748321533203,11.7058,755.46,2023-10-02,78.14484405517578,S2_mercado_bajista,27,21.08,159.28
TDG,Industrials,2023-05-22,677.4083862304688,1.4278,967.2,2023-10-02,726.6353759765625,S2_mercado_bajista,19,7.27,70.29
PTC,Information Technology,2023-05-29,137.92999267578125,6.7686,933.59,2023-10-02,140.33999633789062,S2_mercado_bajista,18,1.75,16.31
ANET,Information Technology,2023-07-10,41.39500045776367,23.176,959.37,2023-10-02,48.505001068115234,S2_mercado_bajista,12,17.18,164.78
TRGP,Energy,2023-10-30,83.46722412109375,12.7891,1067.47,2024-01-15,78.13448333740234,S1_rsc_debil,11,-6.39,-68.2
AMGN,Health Care,2023-10-30,248.1027374267578,4.3025,1067.47,2024-03-04,255.6409149169922,S1_rsc_debil,18,3.04,32.43
LULU,Consumer Discretionary,2023-10-30,407.92999267578125,2.6168,1067.47,2024-03-18,403.19000244140625,S1_rsc_debil,20,-1.16,-12.4
FAST,Industrials,2023-10-30,28.147705078125,37.9238,1067.47,2024-05-13,31.822175979614258,S1_rsc_debil,28,13.05,139.35
ETR,Utilities,2024-05-27,53.10007858276367,20.2746,1076.59,2024-06-10,50.518001556396484,S1_rsc_debil,2,-4.86,-52.35
GWW,Industrials,2023-10-30,750.1746826171875,1.423,1067.47,2024-06-24,887.34765625,S1_rsc_debil,34,18.29,195.19
CB,Financials,2023-10-30,212.40164184570312,5.0257,1067.47,2024-07-01,247.74546813964844,S1_rsc_debil,35,16.64,177.63
CMG,Consumer Discretionary,2023-10-30,40.81060028076172,26.1566,1067.47,2024-07-22,49.83000183105469,S1_rsc_debil,38,22.1,235.92
NWSA,Communication Services,2024-03-25,25.78786277770996,41.2074,1062.65,2024-09-09,25.846437454223633,S1_rsc_debil,24,0.23,2.41
VRTX,Health Care,2024-06-24,468.7200012207031,2.3273,1090.87,2024-09-30,455.30999755859375,S1_rsc_debil,14,-2.86,-31.21
ROST,Consumer Discretionary,2024-09-09,152.56057739257812,7.4231,1132.47,2024-09-30,143.05807495117188,S1_rsc_debil,3,-6.23,-70.54
LLY,Health Care,2023-10-30,557.0286254882812,1.9164,1067.47,2024-11-04,821.2321166992188,S1_rsc_debil,53,47.43,506.31
ICE,Financials,2024-03-25,133.74256896972656,7.9455,1062.65,2024-12-23,147.60958862304688,S1_rsc_debil,39,10.37,110.18
SPG,Real Estate,2023-10-30,102.8602066040039,10.3778,1067.47,2025-03-03,159.23805236816406,S2_mercado_bajista,70,54.81,585.08
HLT,Consumer Discretionary,2023-10-30,155.73089599609375,6.8546,1067.47,2025-03-03,246.4844970703125,S2_mercado_bajista,70,58.28,622.08
BRO,Financials,2024-01-15,73.52336120605469,13.5911,999.27,2025-03-03,117.44046783447266,S2_mercado_bajista,59,59.73,596.88
GEN,Information Technology,2024-06-10,23.495779037475586,45.5976,1071.35,2025-03-03,27.549623489379883,S2_mercado_bajista,38,17.25,184.85
NOW,Information Technology,2024-07-01,161.29400634765625,6.8734,1108.63,2025-03-03,170.12600708007812,S1_rsc_debil+S2_mercado_bajista,35,5.48,60.71
MET,Financials,2024-08-26,73.67826843261719,15.3671,1132.22,2025-03-03,79.26593780517578,S2_mercado_bajista,27,7.58,85.87
JPM,Financials,2024-10-07,214.6341094970703,5.2289,1122.29,2025-03-03,235.14381408691406,S2_mercado_bajista,21,9.56,107.24
PM,Consumer Staples,2024-10-07,112.77734375,9.9514,1122.29,2025-03-03,143.320556640625,S2_mercado_bajista,21,27.08,303.95
WEC,Utilities,2024-11-04,91.99928283691406,12.7492,1172.92,2025-03-03,102.4699478149414,S2_mercado_bajista,17,11.38,133.49
PKG,Materials,2025-01-20,231.44752502441406,5.1154,1183.94,2025-03-03,199.06202697753906,S2_mercado_bajista,6,-13.99,-165.66
CPRT,Industrials,2025-04-21,60.900001525878906,23.5696,1435.39,2025-05-19,53.66999816894531,S1_rsc_debil,4,-11.87,-170.41
DPZ,Consumer Discretionary,2025-04-21,476.5117492675781,3.0123,1435.39,2025-06-23,437.9464416503906,S1_rsc_debil,9,-8.09,-116.17
KO,Consumer Staples,2025-04-21,69.43585968017578,20.6721,1435.39,2025-07-21,67.26500701904297,S1_rsc_debil,13,-3.13,-44.88
MTB,Financials,2025-06-23,188.1874237060547,7.0101,1319.22,2025-07-28,179.65110778808594,S1_rsc_debil,5,-4.54,-59.84
RSG,Industrials,2025-04-21,240.21424865722656,5.9754,1435.39,2025-08-11,230.1970672607422,S1_rsc_debil,16,-4.17,-59.86
CME,Financials,2025-04-21,255.1593017578125,5.6255,1435.39,2025-09-15,252.9403839111328,S1_rsc_debil,21,-0.87,-12.48
T,Communication Services,2025-04-21,25.349409103393555,56.6241,1435.39,2025-09-29,25.84144401550293,S1_rsc_debil,23,1.94,27.86
CTVA,Materials,2025-07-21,72.72467803955078,19.1202,1390.51,2025-09-29,62.9139518737793,S1_rsc_debil,10,-13.49,-187.58
DGX,Health Care,2025-04-21,169.99090576171875,8.4439,1435.39,2025-10-27,173.68312072753906,S1_rsc_debil,27,2.17,31.18
MO,Consumer Staples,2025-04-21,53.62876892089844,26.7652,1435.39,2025-10-27,53.65192413330078,S1_rsc_debil,27,0.04,0.62
XEL,Utilities,2025-11-24,80.27780151367188,17.1434,1376.23,2025-12-15,71.04844665527344,S1_rsc_debil,3,-11.5,-158.22
ATO,Utilities,2025-04-21,153.82904052734375,9.3311,1435.39,2026-01-05,164.92562866210938,S1_rsc_debil,37,7.21,103.54
TRV,Financials,2025-11-24,289.4376525878906,4.7548,1376.23,2026-01-12,267.324951171875,S1_rsc_debil,7,-7.64,-105.14
COF,Financials,2025-06-02,195.26504516601562,6.4783,1264.98,2026-02-09,205.69659423828125,S1_rsc_debil,36,5.34,67.58
TKO,Communication Services,2025-04-21,154.33750915527344,9.3003,1435.39,2026-03-09,193.0371856689453,S2_mercado_bajista,46,25.07,359.92
CHRW,Industrials,2025-10-20,124.70243835449219,11.0106,1373.05,2026-03-09,168.81187438964844,S2_mercado_bajista,20,35.37,485.67
CFG,Financials,2025-10-20,50.98500442504883,26.9305,1373.05,2026-03-09,55.24257278442383,S2_mercado_bajista,20,8.35,114.66
FE,Utilities,2025-10-20,45.28308868408203,30.3215,1373.05,2026-03-09,50.63772964477539,S2_mercado_bajista,20,11.82,162.36
GILD,Health Care,2025-10-20,118.6879653930664,11.5686,1373.05,2026-03-09,144.0433349609375,S2_mercado_bajista,20,21.36,293.33
AEP,Utilities,2025-10-20,113.34674835205078,10.8674,1231.78,2026-03-09,132.64666748046875,S2_mercado_bajista,20,17.03,209.74
JCI,Industrials,2025-12-29,121.59765625,11.1878,1360.41,2026-03-09,129.40194702148438,S2_mercado_bajista,10,6.42,87.31
XOM,Energy,2026-01-05,122.95040893554688,11.1489,1370.76,2026-03-09,155.06747436523438,S2_mercado_bajista,9,26.12,358.07
PPL,Utilities,2026-04-06,39.33391189575195,40.0192,1574.11,2026-05-04,35.62372589111328,S1_rsc_debil,4,-9.43,-148.48
CMS,Utilities,2026-04-06,78.76822662353516,19.9841,1574.11,2026-05-04,72.61000061035156,S1_rsc_debil,4,-7.82,-123.07
PH,Industrials,2026-04-06,982.0103149414062,1.6029,1574.11,2026-05-11,862.719970703125,S1_rsc_debil,5,-12.15,-191.22
CVX,Energy,2026-04-06,186.83871459960938,8.425,1574.11,2026-06-29,169.1999969482422,S1_rsc_debil,12,-9.44,-148.61
