Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
KIM,Real Estate,2021-08-09,17.689592361450195,56.5304,1000.0,2022-01-31,19.41632843017578,S2_mercado_bajista,25,9.76,97.61
AXP,Financials,2021-08-09,156.2866973876953,6.3985,1000.0,2022-01-31,175.76571655273438,S2_mercado_bajista,25,12.46,124.64
BEN,Financials,2021-08-09,25.578977584838867,39.0946,1000.0,2022-01-31,24.724634170532227,S2_mercado_bajista,25,-3.34,-33.4
CFG,Financials,2021-08-09,36.69825744628906,27.2493,1000.0,2022-01-31,45.00993728637695,S2_mercado_bajista,25,22.65,226.49
ADI,Information Technology,2021-08-09,156.26748657226562,6.3993,1000.0,2022-01-31,149.1466064453125,S2_mercado_bajista,25,-4.56,-45.57
HBAN,Financials,2021-08-09,12.144899368286133,82.3391,1000.0,2022-01-31,12.9471435546875,S2_mercado_bajista,25,6.61,66.06
EOG,Energy,2021-08-09,53.69847106933594,18.6225,1000.0,2022-01-31,92.9744873046875,S2_mercado_bajista,25,73.14,731.42
APH,Information Technology,2021-08-09,35.3615608215332,28.2793,1000.0,2022-01-31,37.805152893066406,S2_mercado_bajista,25,6.91,69.1
CB,Financials,2021-08-30,171.50656127929688,5.8307,1000.0,2022-01-31,194.781982421875,S2_mercado_bajista,22,13.57,135.71
AJG,Financials,2021-08-30,138.53404235839844,7.2184,1000.0,2022-01-31,149.24949645996094,S2_mercado_bajista,22,7.73,77.35
EXC,Utilities,2022-03-14,37.11186218261719,30.8511,1144.94,2022-04-25,40.140865325927734,S2_mercado_bajista,6,8.16,93.45
PLD,Real Estate,2022-03-14,140.5963592529297,8.1435,1144.94,2022-04-25,140.71051025390625,S2_mercado_bajista,6,0.08,0.93
BRO,Financials,2022-03-14,67.52147674560547,16.9567,1144.94,2022-04-25,60.137691497802734,S2_mercado_bajista,6,-10.94,-125.2
CB,Financials,2022-03-14,200.17987060546875,5.7196,1144.94,2022-04-25,195.3909149169922,S2_mercado_bajista,6,-2.39,-27.39
SCHW,Financials,2022-03-14,84.79269409179688,13.5028,1144.94,2022-04-25,62.49222946166992,S2_mercado_bajista,6,-26.3,-301.12
PSA,Real Estate,2022-03-14,298.9550476074219,3.8298,1144.94,2022-04-25,303.6880798339844,S2_mercado_bajista,6,1.58,18.13
HSY,Consumer Staples,2022-03-14,185.4458465576172,6.174,1144.94,2022-04-25,202.5255889892578,S2_mercado_bajista,6,9.21,105.45
AIG,Financials,2022-03-14,55.41706466674805,20.6604,1144.94,2022-04-25,53.12882614135742,S2_mercado_bajista,6,-4.13,-47.28
FDS,Financials,2022-03-14,419.28570556640625,2.7307,1144.94,2022-04-25,385.23870849609375,S2_mercado_bajista,6,-8.12,-92.97
FE,Utilities,2022-03-14,36.23488998413086,31.5977,1144.94,2022-04-25,36.3776741027832,S2_mercado_bajista,6,0.39,4.51
CF,Materials,2022-05-30,87.87240600585938,12.6068,1107.79,2022-06-06,80.41067504882812,S2_mercado_bajista,1,-8.49,-94.07
MOS,Materials,2022-05-30,53.44082260131836,20.7293,1107.79,2022-06-06,47.77354049682617,S2_mercado_bajista,1,-10.6,-117.48
MCK,Health Care,2022-05-30,310.271240234375,3.5704,1107.79,2022-06-06,307.28985595703125,S2_mercado_bajista,1,-0.96,-10.64
DLTR,Consumer Staples,2022-05-30,159.8800048828125,6.9289,1107.79,2022-06-06,156.0,S2_mercado_bajista,1,-2.43,-26.88
ADM,Consumer Staples,2022-05-30,78.0004653930664,14.2024,1107.79,2022-06-06,75.13455200195312,S2_mercado_bajista,1,-3.67,-40.7
LLY,Health Care,2022-05-30,291.8042297363281,3.7963,1107.79,2022-06-06,287.315673828125,S2_mercado_bajista,1,-1.54,-17.04
NI,Utilities,2022-05-30,27.560836791992188,40.1944,1107.79,2022-06-06,26.359107971191406,S2_mercado_bajista,1,-4.36,-48.3
SO,Utilities,2022-05-30,65.13130950927734,17.0086,1107.79,2022-06-06,62.431209564208984,S2_mercado_bajista,1,-4.15,-45.92
BMY,Health Care,2022-05-30,62.74967956542969,17.6541,1107.79,2022-06-06,62.682884216308594,S2_mercado_bajista,1,-0.11,-1.18
ELV,Health Care,2022-05-30,463.06658935546875,2.3923,1107.79,2022-06-06,454.4423828125,S2_mercado_bajista,1,-1.86,-20.63
OXY,Energy,2022-07-11,55.1202392578125,19.3306,1065.51,2022-09-26,57.809017181396484,S2_mercado_bajista,11,4.88,51.98
MCK,Health Care,2022-07-11,323.6282043457031,3.2924,1065.51,2022-09-26,333.8028564453125,S2_mercado_bajista,11,3.14,33.5
VLO,Energy,2022-07-11,92.88057708740234,11.4718,1065.51,2022-09-26,95.7177505493164,S2_mercado_bajista,11,3.05,32.55
CI,Health Care,2022-07-11,254.72145080566406,4.183,1065.51,2022-09-26,258.8514709472656,S2_mercado_bajista,11,1.62,17.28
XOM,Energy,2022-07-11,73.91907501220703,14.4145,1065.51,2022-09-26,77.08281707763672,S2_mercado_bajista,11,4.28,45.6
GIS,Consumer Staples,2022-07-11,63.524986267089844,16.773,1065.51,2022-09-26,64.95796203613281,S2_mercado_bajista,11,2.26,24.04
MPC,Energy,2022-07-11,77.42791748046875,13.7613,1065.51,2022-09-26,91.65798950195312,S2_mercado_bajista,11,18.38,195.82
UNH,Health Care,2022-07-11,491.7390441894531,2.1668,1065.51,2022-09-26,470.2730407714844,S2_mercado_bajista,11,-4.37,-46.51
DVN,Energy,2022-07-11,44.10655212402344,24.1575,1065.51,2022-09-26,51.473228454589844,S2_mercado_bajista,11,16.7,177.96
HSY,Consumer Staples,2022-07-11,195.32647705078125,5.455,1065.51,2022-09-26,199.5298614501953,S2_mercado_bajista,11,2.15,22.93
AJG,Financials,2022-10-24,181.76316833496094,6.1675,1121.02,2022-10-31,181.58001708984375,S2_mercado_bajista,1,-0.1,-1.13
EQT,Energy,2022-10-24,36.593631744384766,30.6343,1121.02,2022-10-31,38.86418533325195,S2_mercado_bajista,1,6.2,69.56
